depth	min95%	max95%	best	acc.rate
0	-10370	-8164	-9412	238.84
5	-9074	-7099	-8218	238.84
10	-7776	-6035	-7024	238.84
15	-6478	-4974	-5830	238.84
20	-5180	-3930	-4636	238.84
25	-3883	-2861	-3441	238.84
30	-2586	-1793	-2247	238.84
35	-1287	-743	-1053	238.84
40	12	331	141	238.84
45	1267	1428	1333	232.86
50	2327	2505	2422	186.44
55	3074	3363	3227	125.95
60	3593	3925	3760	80.2
65	3942	4291	4093	49.43
70	4182	4545	4303	33.67
75	4370	4742	4463	32.9
80	4551	4944	4647	42.95
85	4766	5177	4881	51.84
90	5029	5405	5154	58.79
95	5326	5649	5459	63.79
100	5640	5911	5785	66.85
105	5958	6209	6122	67.97
110	6252	6576	6462	NA
