ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
4726,940,,40,,43,,C14
4727,2250,,30,,49,,C14
4728,2610,,50,,51,,C14
4729,4070,,35,,77,,C14
4730,5440,,40,,106,,C14
