ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
972,,-53,10,,0,,TOP_C
973,2220,,40,,98,,C14
974,3080,,40,,124,,C14
975,4920,,40,,181,,C14
976,4620,,40,,240,,C14
