depth	min95%	max95%	best	acc.rate
0	-17092	-8572	-13309	68.39
12.5	-16073	-7922	-12454	68.39
25	-15054	-7273	-11599	68.39
37.5	-14035	-6623	-10744	68.39
50	-13016	-5980	-9889	68.39
62.5	-11997	-5337	-9035	68.39
75	-10978	-4694	-8180	68.39
87.5	-9959	-4052	-7325	68.39
100	-8940	-3410	-6470	68.39
112.5	-7921	-2767	-5615	68.39
125	-6891	-2125	-4760	68.39
137.5	-5853	-1485	-3905	68.39
150	-4849	-840	-3050	68.39
162.5	-3844	-195	-2195	68.39
175	-2823	461	-1340	68.39
187.5	-1798	1103	-485	68.39
200	-763	1734	370	68.39
212.5	269	2389	1225	68.39
225	1281	3021	2080	68.39
237.5	2292	3674	2934	68.39
250	3311	4333	3789	68.39
262.5	4324	5003	4644	68.39
275	5326	5701	5499	68.39
287.5	6158	6527	6354	68.39
300	6878	7477	7209	68.39
312.5	7564	8475	8064	68.39
325	8255	9493	8919	68.39
337.5	8897	10492	9774	68.39
350	9549	11492	10629	68.39
362.5	10223	12512	11484	68.39
375	10880	13533	12339	68.39
387.5	11537	14544	13194	68.39
400	12193	15553	14048	68.39
412.5	12850	16566	14903	68.39
425	13506	17593	15758	68.39
437.5	14162	18616	16613	68.39
450	14819	19623	17468	68.39
462.5	15475	20629	18323	68.39
475	16125	21642	19178	NA
