depth	min95%	max95%	best	acc.rate
2	-491	55	-224	44.36
4	-395	137	-135	44.36
8	-203	300	42	44.36
12	-11	463	220	44.36
16	181	625	397	44.36
20	373	788	575	44.36
24	565	952	752	44.36
28	756	1114	930	44.36
32	947	1278	1107	44.36
36	1140	1442	1285	44.36
40	1331	1605	1462	44.36
44	1524	1769	1639	44.36
48	1714	1933	1817	44.36
52	1902	2099	1994	44.36
56	2086	2265	2172	44.36
60	2237	2407	2318	44.36
68	2592	2767	2673	44.36
76	2944	3134	3028	44.36
84	3287	3503	3383	44.36
92	3625	3874	3738	44.36
100	3963	4243	4093	44.36
108	4301	4613	4448	44.36
116	4637	4985	4803	44.36
124	4967	5362	5158	44.36
132	5298	5741	5512	44.36
140	5628	6122	5867	44.36
148	5955	6508	6222	44.36
156	6282	6891	6577	44.36
160	6446	7084	6755	44.36
168	6778	7468	7110	44.36
176	7105	7852	7464	44.36
184	7430	8236	7819	44.36
192	7755	8618	8174	44.36
200	8082	9003	8529	44.36
208	8407	9385	8884	44.36
216	8732	9768	9239	44.36
224	9057	10153	9594	44.36
232	9382	10538	9949	44.36
235	9504	10682	10082	NA
