ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
978,350,,40,,10,,C14
979,1250,,35,,70,,C14
980,1480,,45,,105,,C14
981,3060,,130,,222.5,,C14
982,4660,,120,,286,,C14
983,5350,,35,,412,,C14
984,6340,,70,,467,,C14
985,8470,,55,,580,,C14
986,13150,,65,,705,,C14
