depth	min95%	max95%	best	acc.rate
0	163	381	271	13.18
20	456	616	535	13.18
40	717	868	799	13.18
60	966	1131	1062	13.18
80	1159	1314	1246	5.25
100	1287	1463	1351	5.25
120	1533	1736	1615	15.81
140	1813	2059	1931	15.81
160	2086	2404	2247	15.81
180	2362	2764	2563	15.81
200	2629	3137	2880	15.81
220	2893	3502	3196	15.81
240	3566	4059	3818	33.29
260	4226	4701	4484	33.29
280	4822	5401	5150	33.29
300	5116	5678	5437	6.21
350	5565	5914	5747	6.21
400	5936	6184	6058	6.21
420	6187	6413	6299	20.79
440	6598	6815	6714	20.79
460	6951	7256	7130	20.79
480	7352	7652	7529	19.53
500	7775	8020	7920	19.53
520	8203	8393	8311	19.53
540	8617	8766	8701	19.53
560	9004	9144	9092	19.53
