"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3742,1913,"",47,"",53.3,0.5,"C14"
3743,4805,"",56,"",91.3,0.5,"C14"
3744,5355,"",44,"",127.3,0.5,"C14"
3745,10950,"",132,"",165.3,0.5,"C14"
