"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3839,156,"",44,"",27,1,"C14"
3840,1717,"",47,"",80,1,"C14"
3841,NA,NA,NA,"",NA,NA,"BOT_U"
