ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
4740,590,,30,,8,,C14
4741,3090,,65,,177,,C14
4742,6830,,75,,270.5,,C14
4743,7400,,50,,417,,C14
4744,8250,,65,,615.5,,C14
4745,9320,,65,,673.5,,C14
4746,9985,,175,,707,,C14
4747,11770,,140,,757.5,,C14
4748,12340,,110,,782.5,,C14
