depth	min95%	max95%	best	acc.rate
0	-94	94	2	17.22
10	103	244	174	17.22
20	291	402	346	17.22
25	381	485	433	17.22
30	467	570	519	17.22
35	546	662	605	32.62
40	713	819	768	32.62
45	879	982	931	32.62
50	1042	1149	1094	32.62
55	1202	1315	1257	32.62
60	1362	1482	1420	32.62
65	1522	1650	1583	32.62
70	1682	1817	1746	32.62
75	1839	1986	1910	32.62
80	1995	2158	2073	32.62
85	2149	2331	2236	64.37
90	2481	2639	2558	64.37
95	2800	2955	2879	64.37
100	3116	3276	3201	64.37
105	3424	3615	3523	64.37
110	3726	3955	3845	17.96
115	3832	4032	3935	17.96
120	3936	4111	4024	17.96
125	4032	4189	4114	17.96
130	4119	4278	4204	17.96
135	4196	4373	4294	17.96
140	4267	4469	4384	17.96
145	4341	4572	4473	28.24
150	4491	4707	4615	28.24
155	4638	4844	4756	28.24
160	4786	4984	4897	28.24
165	4932	5121	5038	28.24
170	5077	5260	5179	28.24
175	5226	5399	5320	28.24
180	5373	5540	5462	28.24
185	5515	5680	5603	28.24
190	5653	5820	5744	28.24
195	5792	5963	5885	28.24
200	5929	6108	6026	28.24
205	6067	6250	6167	28.24
210	6204	6393	6309	28.24
215	6339	6536	6450	28.24
220	6473	6678	6591	28.24
225	6609	6823	6732	28.24
230	6742	6968	6873	28.24
235	6876	7114	7015	28.24
240	7010	7261	7156	49.2
245	7276	7496	7402	49.2
250	7534	7746	7648	49.2
255	7787	8015	7894	49.2
260	8037	8297	8140	49.2
265	8267	8575	8386	49.2
270	8487	8859	8632	NA
