ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
5188,,0,50,,0,,TOP_C
5189,3710,,50,,33,1,C14
5190,2900,,50,,46,1,C14
5191,4010,,50,,69,1,C14
