depth	min95%	max95%	best	acc.rate
1	-181	277	100	2.61
3	-170	278	106	2.61
5	-159	280	111	2.61
7	-148	282	116	2.61
9	-137	283	121	2.61
11	-126	284	127	2.61
13	-115	285	132	2.61
15	-105	287	137	2.61
17	-95	288	142	2.61
19	-84	289	147	2.61
21	-74	291	153	2.61
23	-63	292	158	2.61
25	-52	294	163	2.61
27	-41	295	168	2.61
29	-31	296	174	2.61
31	-21	298	179	2.61
33	-11	301	184	2.61
35	0	303	189	2.61
37	9	306	195	2.61
39	18	309	200	2.61
41	26	312	205	2.61
43	34	316	210	2.61
45	43	320	215	2.61
47	51	324	221	2.61
49	59	327	226	2.61
51	67	332	231	2.61
53	75	336	236	2.61
55	83	339	242	2.61
57	91	343	247	2.61
59	99	347	252	2.61
61	107	352	257	2.61
63	115	356	262	2.61
65	122	360	268	2.61
67	130	364	273	2.61
69	138	368	278	2.61
71	146	373	283	2.61
73	154	377	289	2.61
75	162	382	294	2.61
77	169	387	299	2.61
79	177	391	304	2.61
81	184	395	309	2.61
83	192	400	315	2.61
85	200	405	320	2.61
87	208	409	325	2.61
89	216	414	330	2.61
91	224	419	336	2.61
93	232	423	341	2.61
95	239	428	346	2.61
97	247	432	351	2.61
99	255	437	357	2.61
101	263	441	362	2.61
103	271	446	367	2.61
105	279	450	372	2.61
107	286	454	377	2.61
109	293	459	383	2.61
111	299	464	388	2.61
113	306	469	393	2.61
115	310	474	398	2.61
117	314	479	404	2.61
119	318	485	409	2.61
121	321	491	414	2.61
126	357	525	449	7.99
131	399	563	489	7.99
136	443	601	528	7.99
141	485	640	568	7.99
146	527	677	608	7.99
151	570	716	648	7.99
156	611	755	688	7.99
161	653	794	728	7.99
166	695	834	768	7.99
171	737	875	808	7.99
176	778	915	848	7.99
186	862	996	928	7.99
191	903	1037	968	7.99
196	944	1078	1008	7.99
201	985	1118	1048	7.99
206	1026	1159	1088	7.99
211	1067	1200	1128	7.99
216	1109	1241	1168	7.99
221	1149	1282	1208	7.99
226	1189	1323	1248	7.99
231	1230	1364	1288	7.99
236	1271	1405	1327	7.99
241	1311	1446	1367	7.99
246	1350	1488	1407	7.99
251	1390	1529	1447	7.99
256	1429	1571	1487	7.99
261	1467	1613	1527	7.99
266	1505	1656	1567	7.99
271	1544	1699	1607	7.99
276	1581	1743	1647	7.99
281	1618	1787	1687	7.99
286	1656	1831	1727	7.99
291	1692	1875	1767	7.99
296	1729	1920	1807	7.99
301	1764	1963	1847	7.99
306	1801	2006	1887	7.99
311	1837	2051	1927	7.99
316	1874	2096	1967	7.99
321	1911	2140	2007	7.99
326	1947	2185	2047	7.99
331	1983	2230	2087	7.99
336	2019	2275	2127	7.99
341	2055	2320	2166	7.99
346	2091	2364	2206	7.99
351	2127	2409	2246	7.99
356	2163	2454	2286	7.99
361	2199	2499	2326	7.99
366	2236	2544	2366	7.99
371	2271	2589	2406	7.99
376	2307	2634	2446	7.99
381	2343	2679	2486	7.99
386	2379	2724	2526	7.99
391	2415	2768	2566	7.99
396	2451	2813	2606	NA
