"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3343,NA,NA,NA,"",630,0,"TOP_U"
3344,30640,"",240,"",637.5,5,"C14"
3345,49100,"",3800,"",697.5,5,"C14"
3346,NA,NA,NA,"",740,0,"BOT_U"
