depth	min95%	max95%	best	acc.rate
5	-946	338	-292	15.72
15	-699	413	-135	15.72
25	-452	488	23	15.72
35	-215	563	180	15.72
45	42	633	337	15.72
55	291	706	494	15.72
65	537	798	651	15.72
75	732	914	810	16.71
85	907	1108	1003	23.66
95	1194	1400	1294	36.18
105	1628	1828	1714	49.04
115	2154	2381	2259	60.62
125	2676	3029	2897	66.55
135	3178	3759	3568	67.17
145	3684	4525	4239	67.17
155	4185	5305	4911	67.17
165	4687	6075	5583	67.17
175	5205	6854	6255	67.17
185	5715	7633	6926	67.17
195	6230	8406	7598	67.17
205	6733	9177	8270	67.17
215	7244	9948	8942	NA
