depth	min95%	max95%	best	acc.rate
5	-1022	433	-356	17.13
15	-754	503	-185	17.13
25	-493	573	-13	17.13
35	-233	639	158	17.13
45	35	712	329	17.13
55	297	780	501	17.13
65	560	857	672	17.13
75	764	955	843	17.13
85	911	1130	1015	17.13
95	1202	1432	1314	42.66
105	1630	1857	1740	42.66
115	2172	2418	2287	66.67
125	2764	3126	2954	66.67
135	3311	3908	3620	66.67
145	3859	4699	4287	66.67
155	4388	5472	4954	66.67
165	4912	6256	5620	66.67
175	5455	7046	6287	66.67
185	5994	7837	6954	66.67
195	6521	8618	7621	66.67
205	7056	9410	8287	66.67
215	7595	10202	8954	NA
