"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
5145,NA,NA,NA,"",0,0,"TOP_U"
5146,605,"",25,"",90,0,"C14"
5147,1250,"",60,"",259,0,"C14"
5148,NA,NA,NA,"",280,0,"BOT_U"
