"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
2736,NA,NA,NA,"",0,0,"TOP_U"
2737,NA,"",3.4,"-42.3",20,0,"C14"
2738,1220,"",30,"",45,0,"C14"
2739,NA,NA,NA,"",50,0,"BOT_C"
