depth	min95%	max95%	best	acc.rate
0	-69	-31	-50	2.23
1	-66	-30	-48	2.23
2	-63	-29	-46	2.23
3	-60	-27	-44	2.23
4	-56	-26	-41	2.23
5	-53	-25	-39	2.23
6	-50	-23	-37	2.23
7	-47	-22	-35	2.23
8	-44	-21	-32	2.23
9	-40	-20	-30	2.23
10	-37	-18	-28	2.23
11	-34	-17	-26	2.23
12	-31	-16	-23	2.23
13	-28	-14	-21	2.23
14	-25	-13	-19	2.23
15	-22	-12	-17	2.23
16	-18	-11	-15	2.23
17	-15	-9	-12	2.23
18	-12	-8	-10	2.23
19	-9	-7	-8	2.23
20	-6	-5	-6	46.2
21	37	45	41	46.2
22	80	95	87	46.2
23	123	145	133	46.2
24	166	196	179	46.2
25	209	246	225	46.2
26	252	297	272	46.2
27	294	347	318	46.2
28	337	397	364	46.2
29	380	448	410	46.2
30	423	498	456	46.2
31	466	549	503	46.2
32	509	599	549	46.2
33	552	649	595	46.2
34	595	700	641	46.2
35	638	750	687	46.2
36	681	801	734	46.2
37	723	851	780	46.2
38	766	901	826	46.2
39	809	952	872	46.2
40	852	1002	919	46.2
41	895	1052	965	46.2
42	938	1103	1011	46.2
43	981	1153	1057	46.2
44	1024	1203	1103	46.2
45	1066	1254	1150	46.2
46	1109	1304	1196	46.2
47	1152	1355	1242	46.2
48	1195	1405	1288	46.2
49	1238	1455	1334	46.2
50	1281	1506	1381	NA
