depth	min95%	max95%	best	acc.rate
1	-3486	-2769	-3126	96.5
4	-3183	-2495	-2837	96.5
6	-2980	-2313	-2644	96.5
8	-2778	-2131	-2451	96.5
12	-2373	-1764	-2065	96.5
16	-1968	-1400	-1679	96.5
20	-1564	-1038	-1293	96.5
24	-1159	-671	-907	96.5
28	-754	-307	-521	96.5
32	-348	58	-135	96.5
36	58	427	251	96.5
40	462	796	637	96.5
44	866	1168	1023	96.5
48	1269	1536	1409	96.5
50	1472	1722	1602	96.5
54	1803	2032	1921	96.5
58	2200	2406	2307	96.5
62	2594	2784	2693	96.5
66	2989	3162	3079	96.5
70	3372	3544	3465	96.5
74	3744	3934	3851	96.5
78	4114	4321	4237	96.5
82	4486	4713	4623	96.5
86	4853	5108	5009	96.5
90	5220	5509	5395	96.5
94	5399	5676	5567	17.28
98	5483	5737	5636	17.28
102	5561	5801	5705	17.28
106	5639	5871	5774	17.28
110	5717	5941	5843	17.28
114	5791	6014	5912	17.28
118	5867	6087	5982	17.28
122	5932	6163	6051	17.28
126	5991	6244	6120	17.28
130	6493	6741	6619	176.68
134	7203	7446	7326	176.68
138	7912	8156	8033	176.68
142	8620	8868	8739	176.68
146	9325	9585	9446	176.68
150	10022	10304	10153	176.68
154	10721	11024	10860	176.68
158	11415	11751	11566	176.68
162	12101	12473	12273	176.68
166	12737	13151	12927	176.68
170	13420	13879	13634	176.68
174	14103	14609	14340	176.68
178	14784	15343	15047	176.68
182	15466	16077	15754	NA
