"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
0	0	1	1	1	3
10	0	1	1	1	3
20	0	1	1	1	3
30	0	1	1	1	3
40	1	1	1	1	4
50	1	1	0	0	2
60	1	0	0	0	1
70	1	1	0	0	2
80	1	1	1	1	4
90	1	1	1	0	3
100	1	1	1	1	4
108	1	1	1	1	4
113	1	1	1	1	4
118	1	1	1	1	4
123	1	1	1	0	3
128	1	1	0	0	2
133	1	0	0	0	1
138	1	0	0	0	1
143	1	0	0	0	1
148	1	1	0	0	2
153	1	1	0	0	2
158	1	1	1	1	4
163	1	1	1	1	4
168	1	1	1	0	3
173	1	1	0	0	2
178	1	0	0	0	1
183	1	0	0	0	1
188	1	1	0	0	2
193	1	1	1	1	4
198	0	1	1	1	3
203	0	1	1	1	3
208	0	1	1	0	2
218	0	1	1	1	3
228	0	1	1	1	3
238	0	1	1	1	3
248	0	1	1	1	3
258	0	1	1	1	3
268	0	1	1	1	3
278	0	1	1	1	3
288	0	1	1	1	3
298	0	1	1	1	3
308	0	1	1	1	3
318	0	1	1	1	3
328	0	1	1	1	3
338	0	1	0	0	1
348	0	0	0	0	0
358	0	0	0	0	0
368	0	1	1	1	3
378	0	1	1	1	3
388	0	1	1	0	2
398	0	1	1	0	2
408	0	1	0	0	1
418	0	1	0	0	1
428	0	0	0	0	0
438	0	1	0	0	1
448	0	1	0	0	1
458	0	1	0	0	1
468	0	1	1	1	3
478	0	1	1	1	3
488	0	1	1	1	3
498	0	1	1	0	2
508	0	1	0	0	1
518	0	1	0	0	1
528	0	0	0	0	0
