ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
963,1359,,37,,61.5,,C14
964,3123,,89,,123,,C14
965,5910,,38,,210,,C14
966,6190,,38,,263,,C14
967,8086,,41,,321,,C14
968,8400,,40,,358,,C14
969,8727,,125,,385,,C14
970,14112,,61,,445.5,,C14
