"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
962,NA,NA,NA,"",47,0,"TOP_C"
963,1359,"",37,"",61.5,0,"C14"
964,3123,"",89,"",123,0,"C14"
965,5910,"",38,"",210,0,"C14"
966,6190,"",38,"",263,0,"C14"
967,8086,"",41,"",321,0,"C14"
968,8400,"",40,"",358,0,"C14"
969,8727,"",125,"",385,0,"C14"
970,14112,"",61,"",445.5,0,"C14"
971,NA,NA,NA,"",460,0,"BOT_C"
