"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3235,NA,NA,NA,"",0,0,"TOP_U"
3236,996,"",24,"",45,1,"C14"
3237,2788,"",34,"",90,1,"C14"
3238,3913,"",38,"",140,1,"C14"
3239,5778,"",38,"",240,1,"C14"
3240,7458,"",39,"",330,1,"C14"
3241,7686,"",42,"",365,1,"C14"
3242,5538,"",38,"",440,1,"C14"
3243,6236,"",40,"",460,1,"C14"
