"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
2729,NA,"",-0.6,"",4,0,"C14"
2730,2383,"",36,"",28,0,"C14"
2731,2424,"",36,"",38,0,"C14"
2732,4238,"",41,"",53,0,"C14"
2733,6932,"",46,"",70,0,"C14"
2734,7260,"",60,"",90,0,"C14"
2735,NA,NA,NA,"",NA,NA,"BOT_U"
