"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
2668,NA,NA,NA,"",105,0,"TOP_C"
2669,7340,"",360,"",281.5,7,"C14"
2670,14770,"",340,"",527.5,15,"C14"
2671,14100,"",1100,"",685,0,"C14"
2672,NA,NA,NA,"",785,0,"BOT_C"
