"ID","C14_age","cal_BP","error","reservoir","depth","thickness","Rcode"
5033,2520,"",70,"",107.5,5,"C14"
5034,5250,"",80,"",402.5,5,"C14"
5035,5290,"",80,"",402.5,5,"C14"
5036,6130,"",80,"",535,10,"C14"
5037,6250,"",140,"",535,10,"C14"
5038,6070,"",80,"",535,10,"C14"
5039,6240,"",90,"",650,10,"C14"
5040,6350,"",90,"",780,10,"C14"
5041,7530,"",80,"",790,10,"C14"
