depth	min95%	max95%	best	acc.rate
0	-104	98	-1	18.94
5	4	181	94	18.94
10	109	270	189	18.94
15	209	358	284	18.94
20	309	451	378	18.94
25	405	548	473	18.94
30	500	646	568	18.94
35	591	746	662	18.94
40	679	847	757	18.94
45	1217	1363	1285	235.55
50	2327	2522	2432	204.48
55	2768	3039	2925	72.21
60	3159	3408	3286	72.21
65	3545	3788	3647	72.21
70	3922	4203	4008	72.21
75	4286	4613	4369	72.21
80	4603	4921	4687	57.82
85	4887	5168	4976	57.82
90	5166	5415	5265	57.82
95	5439	5664	5554	57.82
100	5706	5926	5844	57.82
105	5967	6219	6133	57.82
110	6229	6529	6422	NA
