depth	min95%	max95%	best	acc.rate
10	-24365	258	-7188	74.75
20	-21552	306	-6441	74.75
30	-18739	330	-5693	74.75
40	-16673	356	-4946	74.75
50	-15362	429	-4198	74.75
60	-13268	513	-3451	74.75
70	-11640	551	-2703	74.75
80	-10636	615	-1956	74.75
90	-9633	743	-1208	74.75
100	-8630	962	-460	74.76
110	-7620	3325	295	77.36
130	-5507	8243	1999	97.31
140	-4542	10817	3046	114.64
150	-3514	13517	4288	136.89
160	-2284	16372	5775	164.05
170	-947	19415	7556	196.13
183	970	23703	10391	245.16
190	2170	26190	12196	275
199	4234	29591	14835	316.75
NA	NA	NA	NA	NA
345	5044	31168	16123	327.49
349	5961	32714	17432	325.35
355	7408	34871	19367	318.3
360	8657	36500	20947	312.72
365	9862	37990	22500	307.41
370	11247	39453	24027	302.36
374	12417	40495	25230	298.51
380	14147	42114	27007	293.06
385	15540	43291	28464	288.81
390	17166	44211	29900	284.82
395	18863	45037	31317	281.11
399	20169	45634	32437	278.33
405	21779	46431	34097	274.47
430	28969	49242	40802	262.55
460	38159	53535	48575	257.04
470	40929	55491	51145	257.01
599	43418	56878	53458	257.01
610	46605	59652	56285	257.01
620	49496	63407	58855	257.01
634	51682	68595	62453	257.01
644	52101	72369	65023	257.01
660	53072	78276	69135	257.01
665	53238	80265	70420	257.01
670	53406	82325	71705	257.01
674	53721	83847	72734	257.01
685	54134	88030	75561	257.01
690	54322	90027	76846	257.01
