"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
2925,NA,NA,NA,"",0,NA,"TOP_U"
2926,1092,"",44,"",100,NA,"C14"
2927,2326,"",45,"",199,NA,"C14"
2928,53000,"",5000,"",348,NA,"C14"
2929,56000,"",9000,"",463,NA,"C14"
2930,50000,"",8000,"",550,NA,"C14"
2931,54000,"",NA,"",690,NA,"C14"
