depth	min95%	max95%	best	acc.rate
4	-1452	223	-587	12.47
11	-1340	287	-500	12.47
15	-1275	322	-450	12.47
23	-1147	395	-350	12.47
55	-631	685	49	12.47
64	-486	762	161	12.47
73	-341	842	273	12.47
82	-196	924	385	12.47
99	78	1081	597	12.47
103	143	1118	647	12.47
109	242	1173	722	12.47
115	342	1228	797	12.47
119	409	1265	846	12.47
124	492	1310	909	12.47
128	558	1347	959	12.47
133	641	1393	1021	12.47
137	709	1431	1071	12.47
142	790	1475	1133	12.47
146	855	1512	1183	12.47
150	921	1549	1233	12.47
156	1019	1603	1308	12.47
161	1100	1648	1370	12.47
165	1166	1682	1420	12.47
170	1245	1730	1482	12.47
177	1355	1792	1570	12.47
182	1431	1836	1632	12.47
186	1498	1872	1682	12.47
190	1557	1908	1732	12.47
194	1621	1948	1782	12.47
199	1698	1996	1844	12.47
209	1848	2094	1969	12.47
217	1960	2185	2068	12.47
223	2039	2262	2143	12.47
227	2089	2313	2193	12.47
231	2134	2368	2243	12.47
240	2230	2491	2355	12.47
244	2269	2550	2405	12.47
249	2324	2627	2467	12.47
253	2365	2688	2517	12.47
261	2446	2804	2617	12.47
274	2574	3005	2779	12.47
282	2649	3131	2879	12.47
286	2690	3191	2929	12.47
290	2729	3255	2978	12.47
299	2827	3402	3103	24.33
304	2962	3513	3224	24.33
314	3235	3738	3467	24.33
323	3465	3946	3686	24.33
329	3607	4087	3832	24.33
336	3768	4254	4003	24.33
342	3906	4401	4149	24.33
349	4063	4573	4319	24.33
353	4150	4672	4416	24.33
358	4254	4799	4538	24.33
369	4483	5074	4805	24.33
374	4586	5205	4927	24.33
378	4669	5312	5024	24.33
382	4751	5419	5122	24.33
387	4854	5554	5243	24.33
392	4957	5689	5365	15.05
397	5002	5725	5403	5.78
402	5037	5749	5432	5.78
408	5079	5778	5467	5.78
418	5146	5827	5524	5.78
424	5187	5856	5559	5.78
432	5241	5899	5605	5.78
438	5281	5929	5640	5.78
442	5309	5948	5663	5.78
449	5354	5980	5703	5.78
457	5414	6019	5750	5.78
463	5454	6049	5784	5.78
469	5497	6077	5819	5.78
474	5533	6100	5848	5.78
478	5562	6119	5871	5.78
485	5613	6151	5911	5.78
490	5646	6175	5940	5.78
496	5689	6205	5975	5.78
504	5746	6243	6021	5.78
511	5797	6277	6062	5.78
518	5846	6311	6102	5.78
524	5887	6340	6137	5.78
528	5912	6360	6160	5.78
537	5975	6406	6212	5.78
543	6014	6437	6246	5.78
549	6051	6467	6281	5.78
553	6074	6487	6304	5.78
560	6120	6524	6345	5.78
566	6157	6555	6379	5.78
574	6217	6596	6425	5.78
579	6250	6622	6454	5.78
584	6282	6649	6483	5.78
