"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
2758,NA,NA,NA,"",0,0,"TOP_U"
2759,22200,"",335,"",213.5,17,"C14"
2760,25195,"",440,"",235.5,13,"C14"
2761,50000,"",NA,"",337.5,25,"C14"
2762,NA,NA,NA,"",760,0,"BOT_U"
