depth	min95%	max95%	best	acc.rate
0	-14403	-5237	-9077	119.26
10	-12509	-4489	-7885	119.26
20	-10615	-3750	-6692	119.26
30	-8720	-3011	-5500	119.26
40	-6962	-2272	-4307	119.26
50	-5220	-1533	-3114	119.26
60	-3465	-780	-1922	119.26
70	-1661	-23	-729	119.26
80	19	776	463	119.52
90	1687	2373	1933	203.64
100	3497	4760	4304	258.17
110	5377	7130	6735	205.3
120	6720	8749	8361	113.78
130	7536	9549	9154	40.43
140	7948	9630	9295	-14.75
150	8089	9214	8966	-51.76
160	7990	8531	8349	-70.6
170	7458	7960	7622	-73.23
180	6584	7720	6890	NA
