ID,C14_age,cal_BP,error,reservoir,depth,thickness,Rcode
5002,0,,50,,0,,C14
5003,200,,25,,40,,C14
5004,3605,,43,,100,,C14
5005,8570,,70,,100,,C14
5006,12790,,70,,200,,C14
