depth	min95%	max95%	best	acc.rate
10	1573	3227	2356	63.94
20	2322	3751	2995	63.94
30	3060	4281	3635	63.94
40	3798	4806	4274	63.94
50	4533	5338	4913	63.94
60	5258	5866	5553	63.94
70	5978	6414	6192	63.94
80	6687	6972	6832	63.94
90	7331	7624	7471	63.94
100	7902	8328	8111	63.94
110	8451	9053	8750	63.94
120	9002	9793	9390	63.94
130	9529	10524	10029	63.94
140	10060	11265	10668	63.94
150	10583	12002	11308	63.94
160	11111	12748	11947	63.94
170	11637	13492	12587	63.94
180	12175	14236	13226	63.94
190	12714	14974	13866	63.94
200	13240	15720	14505	63.94
210	13773	16467	15145	63.94
220	14309	17210	15784	63.94
230	14843	17952	16423	63.94
240	15370	18694	17063	63.94
250	15892	19434	17702	NA
