depth	min95%	max95%	best	acc.rate
0	-103	92	1	8.78
2	-78	108	18	8.78
6	-34	135	53	8.78
10	8	168	89	8.78
14	47	200	124	8.78
18	85	234	159	8.78
22	120	269	194	8.78
26	155	306	229	8.78
30	190	343	264	8.78
34	223	380	299	8.78
38	254	421	334	8.78
42	283	460	369	8.78
46	322	511	415	29.45
50	447	622	533	29.45
54	569	735	651	29.45
58	688	846	768	29.45
62	810	962	886	29.45
66	928	1077	1004	29.45
70	1045	1192	1122	29.45
74	1160	1310	1239	29.45
78	1274	1430	1357	29.45
82	1384	1550	1475	29.45
86	1492	1673	1593	29.45
90	1602	1801	1711	29.45
94	1710	1925	1828	29.45
98	1891	2099	2003	52.11
102	2108	2299	2211	52.11
106	2325	2500	2420	52.11
110	2540	2700	2628	52.11
114	2756	2914	2837	52.11
118	2963	3127	3045	52.11
122	3171	3344	3254	52.11
126	3373	3562	3462	52.11
130	3573	3786	3671	52.11
134	3897	4092	3988	124.71
138	4415	4573	4487	124.71
142	5188	5379	5267	688.22
146	7942	8125	8020	688.22
150	10672	10885	10773	688.22
154	13235	13508	13366	368.68
158	14696	14987	14841	368.68
162	16119	16526	16316	368.68
166	17525	18101	17790	368.68
170	18910	19674	19265	NA
