depth	min95%	max95%	best	acc.rate
0	-100	97	0	42.35
10	337	508	424	42.35
25	962	1151	1059	42.35
45	1758	2019	1906	42.35
50	1950	2239	2118	42.35
60	2290	2551	2435	28.15
75	2741	2983	2857	28.15
80	2880	3130	2997	28.15
90	3147	3434	3279	28.15
105	3677	4022	3841	84
120	4968	5248	5101	84
130	5796	6103	5941	84
145	7013	7435	7201	84
155	7661	8132	7866	13.99
172	7945	8304	8104	13.99
190	8203	8593	8355	13.99
205	8399	8885	8565	13.99
215	9105	9517	9278	90.35
225	9969	10400	10181	90.35
235	10745	11326	11040	90.35
245	11515	12356	11943	90.35
255	12265	13387	12847	NA
