depth	min95%	max95%	best	acc.rate
0	-426	-50	-220	39.54
2	-337	20	-141	39.54
4	-247	91	-62	39.54
6	-157	161	17	39.54
8	-69	234	97	39.54
10	19	307	176	11.86
12	77	353	227	39.54
14	163	425	306	39.54
16	249	499	385	39.54
18	336	576	464	39.54
20	422	652	543	39.54
22	507	728	622	39.54
24	592	804	701	39.54
26	677	881	781	39.54
28	762	958	860	39.54
30	846	1035	939	39.54
32	929	1112	1018	39.54
34	1012	1189	1097	39.54
36	1096	1266	1176	39.54
38	1176	1344	1255	39.54
40	1257	1422	1334	39.54
42	1338	1500	1413	39.54
44	1418	1579	1492	39.54
46	1497	1662	1571	51.28
48	1649	1808	1721	98.23
50	1847	2020	1917	98.23
52	2042	2262	2114	98.23
54	2232	2505	2310	98.23
56	2386	2719	2477	98.23
58	2556	2971	2674	98.23
60	2724	3226	2870	98.23
62	2885	3482	3067	98.23
64	3046	3740	3263	98.23
66	3208	3995	3459	98.23
68	3373	4249	3656	98.23
70	3535	4505	3852	NA
