depth	min95%	max95%	best	acc.rate
0	-2895	-1886	-2522	74.73
4	-2576	-1659	-2223	74.73
8	-2258	-1432	-1924	74.73
12	-1949	-1173	-1625	74.73
16	-1630	-943	-1326	74.73
20	-1312	-709	-1027	74.73
24	-990	-474	-728	74.73
28	-670	-229	-429	74.73
32	-353	42	-130	74.73
36	-42	324	169	74.73
40	223	623	468	74.73
44	517	923	767	74.73
48	762	1223	1066	74.71
52	993	1524	1364	74.68
56	1256	1824	1663	74.64
60	1488	2125	1961	74.59
64	1742	2431	2260	74.53
68	1968	2737	2558	74.46
72	2215	3040	2855	74.37
76	2456	3347	3153	74.28
80	2705	3647	3450	74.17
84	2968	3951	3746	74.06
88	3236	4250	4042	73.93
92	3502	4553	4338	73.8
96	3768	4864	4633	73.65
100	4048	5184	4927	73.49
104	4340	5517	5221	73.32
108	4640	5857	5514	73.14
112	4945	6206	5806	72.95
116	5250	6563	6098	72.86
120	5569	6930	6390	73.54
124	5884	7298	6686	75.1
128	6218	7673	6990	77.53
132	6568	8054	7305	80.84
136	6936	8443	7634	85.03
140	7348	8849	7982	90.1
144	7758	9264	8351	96.04
148	8148	9679	8745	102.87
152	8582	10104	9167	110.46
156	8959	10540	9619	116.73
160	9374	10991	10093	120.8
164	9841	11428	10580	122.66
168	10291	11853	11071	122.33
172	10749	12262	11557	119.79
176	11207	12679	12030	115.8
180	11659	13088	12488	112.17
184	12113	13524	12931	109
188	12562	13993	13363	106.29
192	13027	14514	13785	104.03
196	13491	15045	14198	102.22
200	13949	15542	14605	100.87
204	14397	16056	15007	99.97
208	14851	16584	15406	99.53
212	15306	17117	15804	NA
