depth	min95%	max95%	best	acc.rate
0	1164	1794	1493	261.39
2	1769	2241	2016	261.39
4	2368	2695	2539	261.39
6	2936	3184	3061	261.39
8	3484	3693	3584	261.39
10	5346	5620	5522	7.63
14	5429	5630	5552	7.63
18	5497	5644	5583	7.63
22	5509	5676	5613	213.61
26	6391	6518	6468	213.61
30	7254	7368	7322	213.61
34	8082	8228	8177	213.61
38	8903	9092	9031	213.61
42	9394	9596	9529	35.2
46	9545	9744	9670	35.2
50	9687	9899	9810	35.2
54	9825	10058	9951	35.2
58	9953	10214	10092	35.2
62	10068	10372	10233	35.2
66	10184	10535	10373	35.2
70	10305	10695	10514	42.89
74	10502	10852	10686	42.89
78	10691	11030	10857	42.89
82	10859	11226	11029	42.89
86	11016	11427	11201	42.89
90	11162	11642	11372	42.89
94	11289	11860	11544	42.89
95.5	11336	11947	11608	42.89
