depth	min95%	max95%	best	acc.rate
0	1924	2461	2198	0.75
10	1978	2413	2205	0.75
20	2026	2370	2213	0.75
30	2068	2345	2220	0.74
40	2097	2337	2227	0.56
50	2110	2332	2231	0.14
60	2103	2332	2230	-0.5
70	2098	2336	2222	-0.85
80	2095	2326	2217	0.16
90	2105	2348	2228	2.57
100	2142	2430	2271	6.93
110	2233	2587	2372	14.41
120	2417	2830	2561	25.05
130	2711	3156	2871	38.56
140	3144	3565	3313	50.57
150	3685	4079	3862	59.57
160	4301	4674	4487	65.59
170	4960	5340	5160	68.99
180	5646	6023	5856	69.91
190	6323	6720	6550	68.36
200	6990	7444	7223	66.08
210	7647	8162	7876	64.49
220	8295	8867	8517	63.6
230	8917	9537	9151	63.41
240	9507	10174	9787	63.69
250	10079	10753	10414	60.81
260	10609	11314	10993	53.55
270	11100	11889	11494	46.41
280	11559	12515	11940	43.14
290	11972	13127	12369	NA
