depth	min95%	max95%	best	acc.rate
0	-101	99	-3	3.69
10	-48	119	34	3.69
20	-22	154	71	3.69
30	-5	200	108	3.69
40	7	254	145	3.69
50	36	302	183	4.29
60	102	327	226	4.29
70	168	361	269	4.29
80	224	395	312	4.29
90	275	434	355	4.29
100	314	488	398	2.11
110	345	499	419	2.11
120	371	512	440	2.11
130	398	528	461	2.11
140	425	545	482	2.11
150	450	565	503	2.11
180	522	622	567	2.11
200	561	668	608	1.69
220	574	704	642	1.69
240	580	768	676	22.03
260	1035	1190	1117	22.03
280	1466	1650	1557	22.03
300	1870	2137	1998	4.19
320	1977	2183	2081	4.19
340	2031	2266	2165	4.19
360	2271	2517	2412	20.53
380	2696	2937	2823	20.53
400	3075	3384	3234	20.53
420	3449	3844	3644	20.53
440	3795	4327	4055	20.53
460	4138	4813	4465	20.53
470	4306	5057	4671	NA
