depth	min95%	max95%	best	acc.rate
0	-80	84	-1	3.92
10	-37	116	38	3.92
20	2	152	78	3.92
30	38	190	117	3.91
40	70	230	156	3.9
50	104	273	195	3.88
60	145	312	233	3.79
70	184	351	270	3.61
80	224	384	305	3.34
90	257	414	337	2.99
100	287	440	365	2.54
110	312	463	388	2.13
120	330	483	408	1.83
130	347	500	426	1.66
140	365	515	442	1.6
150	382	530	458	1.67
180	449	580	519	2.59
200	511	659	582	3.82
220	594	809	678	6.27
240	727	1026	841	10.48
260	915	1287	1090	14.26
280	1156	1567	1392	15.6
300	1444	1839	1698	14.5
320	1738	2110	1972	13.16
340	2049	2384	2237	13.6
360	2383	2673	2525	15.47
380	2703	2998	2851	17.01
400	3009	3345	3201	17.96
420	3313	3721	3564	18.3
440	3619	4130	3930	18.3
460	3915	4551	4296	18.3
470	4060	4767	4479	NA
