depth	min95%	max95%	best	acc.rate
5	340	632	497	2.76
15	401	639	524	2.76
25	462	643	552	2.76
35	518	652	580	2.76
45	547	669	607	2.76
55	559	703	635	2.76
65	571	758	667	10.83
75	687	860	775	10.83
85	800	968	883	10.83
95	910	1074	992	10.83
105	1022	1180	1100	10.83
115	1132	1296	1208	10.83
125	1241	1410	1317	10.83
135	1346	1522	1425	10.83
145	1450	1639	1533	10.83
155	1550	1740	1642	10.83
165	1650	1856	1750	10.83
175	1750	1973	1858	10.83
185	1850	2091	1967	10.83
195	1979	2227	2098	15.43
205	2139	2381	2252	15.43
215	2294	2534	2406	15.43
225	2452	2687	2561	15.43
235	2605	2841	2715	15.43
245	2760	2991	2869	15.43
255	2911	3145	3024	15.43
265	3067	3300	3178	15.43
275	3221	3453	3332	15.43
285	3368	3607	3487	15.43
295	3517	3759	3641	15.43
305	3668	3912	3795	15.43
315	3811	4067	3950	15.43
325	3952	4224	4104	15.43
335	4094	4382	4258	15.43
345	4238	4539	4412	15.43
355	4385	4696	4567	15.43
365	4531	4853	4721	15.43
375	4666	5009	4875	15.43
385	4801	5168	5030	15.43
395	4941	5327	5184	15.43
405	5083	5489	5338	15.43
415	5225	5604	5466	8.67
425	5393	5677	5552	8.67
435	5514	5761	5639	8.67
445	5589	5855	5726	8.67
455	5637	5984	5812	NA
