depth	min95%	max95%	best	acc.rate
5	253	554	420	4.3
15	323	567	463	4.3
25	387	582	506	4.3
35	453	612	549	4.3
45	515	660	593	4.47
55	567	721	640	4.98
65	614	789	693	5.81
75	663	864	755	6.74
85	722	940	827	7.64
95	792	1025	907	8.49
105	873	1111	995	9.29
115	967	1208	1092	10.06
125	1069	1310	1196	10.78
135	1181	1416	1306	11.46
145	1301	1533	1424	12.1
155	1428	1655	1548	12.69
165	1560	1779	1677	13.24
175	1699	1914	1812	13.75
185	1842	2050	1951	14.21
195	1983	2199	2095	14.64
205	2131	2358	2244	15.01
215	2280	2520	2395	15.34
225	2424	2682	2550	15.62
235	2572	2848	2707	15.85
245	2723	3019	2866	16.03
255	2866	3191	3027	16.16
265	3014	3362	3189	16.25
275	3164	3531	3352	16.28
285	3309	3701	3515	16.27
295	3456	3870	3677	16.21
305	3600	4035	3839	16.11
315	3749	4199	4000	15.95
325	3901	4360	4158	15.75
335	4049	4521	4315	15.5
345	4200	4674	4468	15.2
355	4351	4821	4619	14.85
365	4503	4962	4765	14.45
375	4650	5094	4908	14.01
385	4802	5218	5046	13.52
395	4952	5336	5179	12.98
405	5093	5448	5306	12.39
415	5247	5558	5427	11.77
425	5384	5670	5542	11.29
435	5529	5789	5654	10.97
445	5643	5904	5763	10.82
455	5740	6037	5871	NA
