ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
5202,495,,104,,45,10,C14
5203,340,,260,,55,10,C14
5204,8760,,350,,109.3,18.5,C14
5205,8810,,430,,190.5,10,C14
