depth	min95%	max95%	best	acc.rate
5	2310	3512	2729	39.7
10	2535	3659	2927	39.7
20	2984	3963	3324	39.7
30	3427	4257	3721	39.7
40	3864	4559	4118	39.7
50	4295	4857	4515	39.38
60	4706	5166	4903	38.06
70	5086	5466	5274	35.73
80	5427	5754	5617	32.37
90	5732	6059	5923	28.46
100	5992	6353	6192	24.95
110	6238	6611	6427	21.87
120	6446	6837	6633	19.22
130	6620	7035	6815	17.01
140	6778	7221	6977	15.22
150	6930	7391	7123	13.86
160	7066	7534	7257	12.94
170	7186	7664	7384	12.44
180	7303	7791	7507	12.25
190	7423	7921	7629	12.07
200	7537	8033	7749	11.91
210	7648	8144	7867	11.77
220	7770	8246	7984	11.64
230	7896	8355	8100	11.52
240	8011	8455	8215	11.42
250	8119	8568	8329	11.34
260	8232	8681	8442	11.27
270	8334	8802	8554	11.21
280	8432	8927	8666	11.17
290	8529	9064	8778	11.14
300	8627	9200	8889	11.13
310	8715	9349	9000	11.13
320	8796	9502	9112	NA
