ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
2728,,-40,20,,0,,TOP_C
2729,-6.77,,0.6,,4,,C14
2730,2383,,36,,28,,C14
2731,2424,,36,,38,,C14
2732,4238,,41,,53,,C14
2733,6932,,46,,70,,C14
2734,7260,,60,,90,,C14
