"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
4898,1010,"",40,"",126,1,"C14"
4899,1540,"",40,"",195,1,"C14"
4900,1700,"",40,"",215,1,"C14"
4901,2018,"",35,"",240,1,"C14"
4902,2083,"",35,"",255,1,"C14"
4903,2293,"",52,"",260,1,"C14"
