depth	min95%	max95%	best	acc.rate
85	413	750	590	6.55
90	462	771	623	6.55
95	510	790	656	6.55
100	555	811	688	6.55
105	601	831	721	6.55
110	646	853	754	6.55
115	689	876	787	6.55
120	735	901	819	6.55
125	773	927	852	6.55
130	813	956	885	6.56
135	846	988	918	6.6
140	882	1021	951	6.67
145	915	1056	985	6.78
150	947	1090	1019	6.91
155	983	1127	1054	7.07
160	1016	1166	1089	7.26
165	1053	1208	1126	7.48
170	1091	1247	1164	7.73
175	1132	1286	1203	8.01
180	1175	1326	1244	8.32
185	1223	1367	1286	8.66
190	1272	1405	1330	9.03
195	1321	1447	1376	9.44
200	1371	1492	1424	9.9
205	1422	1547	1475	10.46
210	1476	1603	1528	11.1
215	1527	1664	1585	11.82
220	1584	1721	1646	12.44
225	1640	1783	1709	12.82
230	1701	1843	1773	12.95
235	1763	1901	1838	12.84
240	1821	1961	1901	12.49
245	1885	2029	1963	12.42
250	1949	2102	2026	13
255	2013	2186	2094	14.21
260	2059	2274	2166	14.81
265	2100	2374	2240	14.81
270	2143	2474	2314	14.81
275	2180	2574	2389	14.81
280	2227	2671	2463	14.81
285	2267	2774	2537	14.81
290	2307	2876	2611	NA
