ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
3019,,0,50,,12.5,1,TOP_C
3020,12830,,80,,372.8,10.5,C14
3019,14140,,120,,565,5,C14
3021,20840,,140,,663,22,C14
