depth	min95%	max95%	best	acc.rate
10	44	318	176	9.37
30	266	465	363	9.37
50	486	613	550	9.37
65	633	736	686	9.37
80	767	878	827	9.37
100	939	1073	1014	9.37
110	1020	1175	1108	9.37
125	1193	1349	1280	13.61
140	1406	1551	1484	13.61
155	1611	1779	1689	13.61
170	1802	2041	1893	13.61
185	2018	2299	2122	23.45
205	2514	2687	2591	23.45
225	2972	3137	3060	23.45
235	3192	3382	3294	23.45
250	3959	4126	4047	55.52
265	4801	4955	4880	55.52
285	5905	6075	5990	55.52
303	6877	7096	6990	55.52
315	7040	7227	7139	6.25
335	7186	7336	7264	6.25
342	7224	7379	7307	6.25
362	7328	7527	7432	6.25
381	7403	7482	7445	-0.16
389	7424	7478	7444	-0.16
392	7419	7481	7443	NA
