depth	min95%	max95%	best	acc.rate
10	18	190	108	10.73
20	137	289	215	10.73
30	252	395	322	10.73
40	362	503	430	10.73
50	466	614	537	10.73
60	564	731	644	10.73
70	659	846	752	10.73
80	841	1036	936	26.19
90	1110	1293	1198	26.19
100	1375	1552	1460	26.19
110	1640	1811	1722	26.19
120	1907	2072	1984	26.19
130	2170	2334	2246	26.19
140	2432	2597	2508	26.19
150	2693	2861	2770	26.19
160	2954	3124	3032	26.19
170	3215	3386	3294	26.19
180	3477	3651	3556	26.19
190	3738	3913	3818	26.19
200	3998	4177	4079	26.19
210	4257	4443	4341	26.19
220	4516	4708	4603	26.19
230	4775	4974	4865	26.19
240	5034	5239	5127	26.19
260	5549	5771	5651	26.19
270	5808	6039	5913	26.19
280	6063	6308	6175	26.19
290	6319	6577	6437	NA
