"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
0	0	0	0	0	0
15	0	0	0	0	0
20	0	0	0	0	0
25	0	0	0	0	0
30	0	0	0	0	0
35	0	0	0	0	0
40	0	0	0	0	0
45	0	0	0	0	0
50	0	0	0	0	0
55	0	0	0	0	0
60	0	0	0	0	0
65	0	0	0	0	0
70	0	0	0	0	0
75	0	0	0	0	0
80	0	0	0	0	0
85	0	0	0	0	0
90	0	0	0	0	0
95	0	0	0	0	0
100	0	0	0	0	0
105	0	1	0	0	1
110	0	1	0	0	1
115	0	1	0	0	1
120	0	1	0	0	1
125	0	1	0	0	1
130	0	1	0	0	1
135	0	1	0	0	1
140	0	1	0	0	1
145	0	1	0	0	1
150	0	1	1	1	3
155	0	1	1	1	3
160	0	1	1	1	3
165	0	1	1	1	3
170	0	1	1	1	3
175	0	1	1	1	3
180	0	1	1	1	3
185	0	1	1	1	3
190	0	1	1	1	3
195	0	1	1	1	3
200	0	1	1	1	3
205	0	1	1	1	3
210	0	1	1	1	3
215	0	1	1	1	3
220	0	1	1	0	2
225	0	1	1	0	2
230	0	1	1	0	2
235	0	1	1	0	2
240	0	1	1	0	2
245	0	1	0	0	1
250	0	1	0	0	1
255	0	1	0	0	1
260	0	1	0	0	1
265	0	1	0	0	1
270	0	1	0	0	1
275	0	1	0	0	1
280	0	1	0	0	1
285	0	1	0	0	1
290	0	1	0	0	1
295	0	1	0	0	1
300	0	1	0	0	1
305	0	1	0	0	1
310	0	1	0	0	1
315	0	1	0	0	1
320	0	1	0	0	1
325	0	1	1	1	3
330	0	1	1	1	3
335	0	1	1	1	3
340	0	1	1	1	3
345	0	1	1	1	3
350	0	1	1	1	3
355	0	1	1	1	3
360	0	1	1	1	3
365	0	1	1	1	3
370	0	1	1	1	3
375	0	1	1	1	3
380	0	1	1	1	3
385	0	1	1	1	3
390	0	1	1	0	2
395	0	1	1	0	2
400	0	1	1	0	2
