depth	min95%	max95%	best	acc.rate
1	-2906	-580	-1317	95.68
3	-2649	-427	-1126	95.68
5	-2393	-274	-935	95.68
7	-2136	-121	-743	95.68
9	-1879	33	-552	95.68
11	-1622	186	-361	95.68
13	-1365	339	-169	95.68
15	-1109	493	22	95.68
17	-852	646	213	95.68
19	-596	800	405	95.68
21	-339	952	596	95.68
23	-83	1106	788	95.68
25	174	1261	979	95.68
27	431	1418	1170	95.68
29	688	1573	1362	95.68
31	945	1747	1553	95.72
33	1204	1938	1745	96.37
35	1467	2148	1938	97.9
37	1730	2369	2135	100.33
39	1983	2596	2337	103.63
41	2250	2830	2546	107.83
43	2526	3065	2764	112.9
45	2804	3305	2993	118.86
47	3074	3554	3234	125.71
49	3328	3814	3489	133.11
51	3595	4084	3759	140.33
53	3871	4362	4043	147.31
55	4162	4650	4341	154.06
57	4470	4948	4653	160.58
59	4791	5256	4977	166.86
61	5130	5574	5314	172.91
63	5484	5900	5663	178.72
65	5848	6234	6023	184.3
67	6223	6586	6394	189.65
69	6608	6942	6776	194.76
71	7008	7309	7168	199.64
73	7419	7691	7570	204.28
75	7839	8087	7981	208.69
77	8261	8497	8400	212.87
79	8693	8920	8828	216.73
81	9130	9360	9263	220.25
83	9576	9811	9705	223.44
85	10020	10266	10154	226.28
87	10469	10727	10607	228.79
89	10922	11190	11066	230.95
91	11377	11654	11529	232.78
93	11835	12121	11995	234.27
95	12301	12592	12464	235.41
97	12767	13064	12936	236.23
99	13235	13541	13409	236.92
101	13700	14021	13883	237.55
103	14169	14503	14358	238.14
105	14638	14985	14835	238.68
107	15107	15467	15312	239.16
109	15580	15949	15791	239.6
111	16060	16438	16270	239.98
113	16530	16926	16750	240.32
115	17000	17412	17231	240.61
117	17469	17907	17712	240.84
119	17939	18398	18194	241.03
121	18411	18885	18676	241.16
123	18886	19378	19159	241.25
125	19350	19872	19641	241.29
127	19818	20371	20124	NA
