depth	min95%	max95%	best	acc.rate
28	-19	490	376	18.62
33	83	585	470	18.62
38	186	680	563	18.64
43	288	775	656	18.66
48	391	871	749	18.69
53	494	968	843	18.73
58	597	1066	937	18.78
63	700	1164	1031	18.84
68	804	1261	1125	18.91
73	908	1359	1220	18.99
78	1014	1458	1315	19.08
83	1119	1556	1410	19.17
88	1226	1656	1506	19.28
93	1332	1757	1603	19.4
98	1439	1859	1700	19.52
103	1547	1962	1798	19.65
108	1652	2066	1897	19.8
113	1756	2170	1996	19.95
118	1864	2273	2096	20.11
123	1974	2378	2197	20.28
128	2085	2484	2299	20.46
133	2191	2590	2401	20.65
138	2296	2697	2505	20.85
143	2402	2806	2610	21.05
148	2517	2916	2715	21.27
153	2624	3026	2822	21.5
158	2731	3138	2930	21.73
163	2841	3250	3039	21.98
168	2951	3365	3150	22.23
173	3064	3482	3261	22.49
178	3176	3599	3374	22.76
183	3290	3718	3489	23.04
188	3402	3837	3604	23.34
193	3515	3959	3722	23.63
198	3632	4082	3841	23.94
203	3750	4208	3961	24.26
208	3874	4334	4083	24.59
213	3995	4463	4206	24.92
218	4118	4593	4332	25.27
223	4241	4724	4459	25.62
228	4367	4856	4588	25.99
233	4496	4991	4718	26.36
238	4627	5127	4851	26.74
243	4760	5264	4985	27.14
248	4894	5404	5122	27.54
253	5029	5548	5260	27.95
258	5168	5694	5401	28.37
263	5308	5841	5544	28.79
268	5450	5989	5688	29.23
273	5593	6141	5835	29.66
278	5741	6292	5985	30.08
283	5888	6447	6136	30.49
288	6038	6603	6289	30.89
293	6187	6761	6444	31.28
298	6336	6922	6601	31.66
303	6487	7084	6761	32.04
308	6639	7248	6921	32.4
313	6795	7417	7084	32.75
318	6954	7583	7249	33.1
323	7114	7751	7415	33.44
328	7275	7920	7583	33.76
333	7438	8092	7752	34.08
338	7602	8264	7923	34.39
343	7767	8439	8096	34.69
348	7934	8618	8270	1.3
NA	NA	NA	NA	NA
378	8065	8761	8410	35.21
383	8235	8938	8586	35.48
388	8406	9120	8764	35.74
393	8578	9300	8944	36
398	8752	9480	9124	36.25
403	8927	9663	9306	36.48
408	9103	9849	9489	36.71
413	9281	10037	9673	36.93
418	9459	10225	9858	37.14
423	9639	10414	10044	37.34
428	9819	10605	10231	37.53
433	10001	10797	10419	37.71
438	10183	10989	10608	37.88
443	10367	11182	10798	38.05
448	10551	11375	10988	38.2
453	10738	11567	11179	38.35
458	10923	11766	11371	38.48
463	11110	11958	11564	38.61
468	11301	12149	11757	38.73
473	11487	12341	11951	38.83
478	11677	12531	12146	38.93
483	11869	12724	12340	39.02
488	12062	12917	12536	39.1
493	12255	13108	12731	39.17
498	12440	13302	12927	39.24
503	12637	13501	13124	39.29
508	12821	13697	13320	39.33
513	13012	13890	13517	39.37
518	13206	14087	13714	39.39
523	13400	14280	13911	39.41
528	13598	14479	14108	39.42
533	13790	14681	14305	39.41
538	13985	14876	14502	39.4
543	14180	15076	14699	39.38
548	14374	15274	14896	39.35
553	14562	15477	15093	39.32
558	14749	15677	15289	39.28
563	14948	15873	15485	39.25
568	15139	16068	15682	39.22
573	15327	16272	15878	39.19
578	15520	16471	16074	39.16
583	15712	16674	16269	39.14
588	15905	16872	16465	39.12
593	16098	17073	16660	39.1
598	16291	17278	16856	39.08
603	16484	17484	17051	39.06
608	16677	17685	17247	39.05
613	16870	17894	17442	39.04
618	17063	18098	17637	39.03
623	17256	18302	17832	39.02
628	17449	18508	18027	39.01
633	17642	18717	18222	39.01
638	17835	18926	18417	39.01
NA	NA	NA	NA	NA
