depth	min95%	max95%	best	acc.rate
0	-760	-102	-426	25.31
4	-627	-30	-325	25.31
8	-494	41	-224	25.31
12	-360	114	-123	25.31
16	-227	186	-21	25.31
20	-95	255	80	25.31
24	34	326	181	25.31
28	164	397	282	25.31
32	290	474	384	25.31
36	410	560	485	25.31
40	521	654	586	25.31
44	623	755	687	25.31
46	671	807	738	25.31
48	711	862	789	25.31
50	751	921	839	25.31
52	791	984	890	25.31
54	829	1045	940	25.31
56	867	1108	991	25.31
58	904	1175	1042	25.31
60	943	1240	1092	25.31
62	982	1313	1143	25.31
64	1016	1380	1194	25.31
66	1050	1447	1244	25.31
68	1087	1513	1295	NA
