depth	min95%	max95%	best	acc.rate
10	-1458	-649	-1041	66.66
20	-656	-110	-374	66.66
30	139	444	292	66.66
40	790	1048	926	66.66
50	1408	1793	1592	66.66
60	1849	2189	2021	34.97
70	2178	2545	2371	34.97
80	2434	2891	2672	15.53
90	2639	3015	2827	15.53
100	2798	3161	2983	15.53
110	2918	3342	3138	15.53
120	3161	3558	3365	28.6
130	3403	3901	3651	28.6
140	3773	4273	4017	44.64
150	4155	4880	4462	44.37
160	4654	5245	4906	44.37
170	5116	5616	5350	44.37
180	5546	6066	5793	44.37
190	5973	6561	6237	44.37
200	6368	7014	6654	31.09
210	6704	7283	6965	31.09
220	7039	7552	7276	31.09
230	7351	7825	7587	31.09
240	7655	8124	7898	31.09
250	7941	8437	8208	31.09
260	8218	8761	8519	31.09
270	8487	9079	8830	31.09
280	8744	9427	9141	31.09
290	9031	9586	9339	17.5
300	9280	9760	9514	17.5
310	9459	10002	9689	17.5
320	9570	10275	9864	NA
