"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3001,NA,NA,NA,"",0,0,"TOP_U"
3002,85,"",24,"",20,0,"C14"
3003,432,"",25,"",58,0,"C14"
3004,761,"",26,"",98,0,"C14"
3005,2780,"",35,"",145,0,"C14"
3006,4354,"",32,"",175,0,"C14"
3007,7237,"",42,"",198,0,"C14"
3008,8670,"",60,"",245,0,"C14"
3009,NA,NA,NA,"",250,0,"BOT_C"
