depth	min95%	max95%	best	acc.rate
0	-218	134	-71	9.76
10	-93	194	27	9.76
20	31	254	124	9.76
30	152	319	222	9.76
40	267	386	319	9.76
50	369	456	417	9.76
55	417	491	466	9.76
60	456	527	505	4.97
65	487	551	530	4.97
70	517	575	555	4.97
75	548	602	580	4.97
80	577	628	604	4.97
85	604	656	629	4.97
90	633	683	654	4.97
95	656	711	679	4.97
100	763	820	787	46.43
105	993	1054	1019	46.43
110	1220	1289	1251	46.43
115	1446	1524	1483	46.43
120	1671	1761	1715	46.43
125	1895	1997	1947	46.43
130	2120	2236	2179	46.43
135	2343	2476	2412	46.43
140	2567	2715	2644	46.43
145	2789	2954	2876	68.23
150	3142	3285	3217	68.23
155	3490	3622	3558	68.23
160	3837	3964	3899	68.23
165	4181	4315	4240	68.23
170	4521	4670	4581	68.23
175	4855	5026	4923	136.59
180	5545	5690	5606	136.59
210	8393	8562	8469	33.74
215	8560	8739	8638	33.74
230	9057	9299	9144	33.74
235	9222	9484	9313	33.74
240	9384	9679	9481	33.74
245	9545	9877	9650	33.74
250	9700	10068	9819	NA
