ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
3002,85,,24,,20,,C14
3003,432,,25,,58,,C14
3004,761,,26,,98,,C14
3005,2780,,35,,145,,C14
3006,4354,,32,,175,,C14
3007,7237,,42,,198,,C14
3008,8670,,60,,245,,C14
