ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
2893,6040,,90,,350,,C14
2894,7070,,50,,404,,C14
2895,7780,,60,,449,,C14
2896,7850,,50,,468,,C14
2897,7890,,60,,482,,C14
2898,7970,,600,,492,,C14
2899,8680,,60,,505,,C14
2900,13110,,120,,522,,C14
2901,14200,,120,,544,,C14
2902,17990,,60,,652,,C14
2903,19670,,240,,700,,C14
2904,30200,,900,,900,,C14
2905,38400,,3000,,1050,,C14
