depth	min95%	max95%	best	acc.rate
0	3	296	160	5.32
5	42	313	186	5.32
10	80	329	213	5.32
15	118	345	239	5.32
20	156	363	266	5.32
25	193	380	292	5.32
30	231	397	319	5.32
35	267	415	346	5.32
40	304	432	372	5.32
45	341	450	399	5.32
50	377	467	425	5.32
55	412	486	452	5.32
60	447	503	479	5.32
65	480	526	505	5.32
70	725	771	749	77.6
75	1111	1157	1137	77.6
80	1497	1546	1525	77.6
85	1885	1937	1913	77.6
90	2271	2327	2301	77.6
95	2657	2717	2689	77.6
100	3042	3108	3077	77.6
105	3426	3500	3465	77.6
110	3811	3891	3853	77.6
115	4196	4282	4241	77.6
120	4579	4674	4629	77.6
125	4963	5066	5017	77.6
130	5347	5458	5405	77.6
135	5730	5850	5793	77.6
140	6114	6242	6181	77.6
145	6497	6634	6569	77.6
150	6881	7026	6957	77.6
155	7264	7418	7345	77.6
160	7648	7810	7733	NA
