depth	min95%	max95%	best	acc.rate
0	73	373	177	304.12
2	691	956	785	303.12
4	1300	1534	1390	300.77
6	1903	2110	1990	297.06
8	2499	2682	2582	292.01
10	3084	3246	3163	285.6
12	3651	3801	3730	277.86
14	4203	4347	4282	269.1
16	4735	4882	4815	259.45
18	5245	5396	5329	248.92
20	5726	5889	5821	237.5
22	6191	6360	6290	225.19
24	6630	6807	6734	212.05
26	7040	7236	7151	198.98
28	7424	7640	7543	186.37
30	7780	8019	7910	174.21
32	8116	8375	8252	162.52
34	8425	8707	8572	151.28
36	8710	9016	8869	140.51
38	8979	9303	9144	130.19
40	9228	9569	9400	120.33
42	9454	9814	9636	110.93
44	9666	10040	9853	102
46	9856	10250	10053	93.87
48	10037	10442	10237	86.66
50	10205	10618	10407	80.37
52	10363	10777	10565	75.01
54	10511	10921	10713	70.57
56	10658	11059	10852	67.06
58	10799	11192	10985	64.46
60	10930	11318	11113	62.8
62	11061	11441	11238	62.05
64	11190	11564	11362	62.23
66	11325	11688	11487	63.33
68	11461	11807	11614	65.33
70	11601	11926	11746	67.76
72	11745	12051	11883	70.41
74	11894	12187	12025	73.28
76	12051	12331	12173	76.38
78	12213	12479	12328	79.67
80	12376	12628	12488	82.62
82	12547	12778	12655	85.01
84	12718	12937	12826	86.84
86	12878	13103	13000	88.1
88	13036	13274	13177	88.8
90	13192	13449	13355	NA
